species	ind	date	jday	julian	total	new	senesced
taitoense	tait4	2014-03-09	68	14068	54	18	0
taitoense	tait4	2014-03-22	81	14081	61	7	0
taitoense	tait4	2014-04-13	103	14103	62	1	0
taitoense	tait4	2014-04-26	116	14116	62	0	0
taitoense	tait4	2014-05-17	137	14137	40	0	22
taitoense	tait4	2014-06-01	152	14152	40	0	0
taitoense	tait4	2014-06-21	172	14172	40	0	0
taitoense	tait4	2014-08-17	229	14229	34	0	6
taitoense	tait4	2014-10-04	277	14277	36	2	0
taitoense	tait4	2014-11-03	307	14307	36	0	0
taitoense	tait4	2014-11-22	326	14326	36	0	0
taitoense	tait4	2014-12-27	361	14361	36	0	0
taitoense	tait4	2015-02-02	33	15033	36	0	0
taitoense	tait4	2015-02-28	59	15059	34	0	2
taitoense	tait4	2015-03-29	88	15088	55	21	0
taitoense	tait4	2015-04-26	116	15116	55	0	0
taitoense	tait4	2015-06-02	153	15153	55	0	0
taiwanianum	taiw1	2013-05-02	122	13122	22	0	0
taiwanianum	taiw1	2013-06-02	153	13153	30	8	0
taiwanianum	taiw1	2013-07-07	188	13188	32	2	0
taiwanianum	taiw1	2013-08-09	221	13221	34	2	0
taiwanianum	taiw1	2013-09-14	257	13257	36	2	0
taiwanianum	taiw1	2013-10-12	285	13285	36	0	0
taiwanianum	taiw1	2013-11-09	313	13313	36	0	0
taiwanianum	taiw1	2013-12-28	362	13362	36	0	0
taiwanianum	taiw1	2014-03-09	68	14068	14	4	18
taiwanianum	taiw1	2014-03-22	81	14081	19	6	1
taiwanianum	taiw1	2014-04-13	103	14103	21	2	0
taiwanianum	taiw1	2014-04-26	116	14116	23	2	0
taiwanianum	taiw1	2014-05-17	137	14137	23	0	0
taiwanianum	taiw1	2014-06-01	152	14152	23	0	0
taiwanianum	taiw1	2014-06-21	172	14172	23	0	0
taiwanianum	taiw1	2014-08-17	229	14229	26	4	1
taiwanianum	taiw1	2014-10-04	277	14277	25	0	1
taiwanianum	taiw1	2014-11-03	307	14307	25	0	0
taiwanianum	taiw1	2014-11-22	326	14326	25	0	0
taiwanianum	taiw1	2014-12-27	361	14361	13	0	12
taiwanianum	taiw1	2015-02-02	33	15033	8	0	5
taiwanianum	taiw1	2015-02-28	59	15059	9	1	0
taiwanianum	taiw1	2015-03-29	88	15088	16	7	0
taiwanianum	taiw1	2015-04-26	116	15116	21	5	0
taiwanianum	taiw1	2015-06-02	153	15153	37	16	0
taiwanianum	taiw2	2013-05-02	122	13122	24	0	0
taiwanianum	taiw2	2013-06-02	153	13153	37	13	0
taiwanianum	taiw2	2013-07-07	188	13188	39	2	0
taiwanianum	taiw2	2013-08-09	221	13221	43	4	0
taiwanianum	taiw2	2013-09-14	257	13257	47	4	0
taiwanianum	taiw2	2013-10-12	285	13285	49	2	0
taiwanianum	taiw2	2013-11-09	313	13313	49	0	0
taiwanianum	taiw2	2013-12-28	362	13362	49	0	0
taiwanianum	taiw2	2014-03-09	68	14068	16	0	33
taiwanianum	taiw2	2014-03-22	81	14081	22	6	0
taiwanianum	taiw2	2014-04-13	103	14103	28	6	0
taiwanianum	taiw2	2014-04-26	116	14116	35	7	0
taiwanianum	taiw2	2014-05-17	137	14137	41	6	0
taiwanianum	taiw2	2014-06-01	152	14152	47	6	0
taiwanianum	taiw2	2014-06-21	172	14172	53	6	0
taiwanianum	taiw2	2014-08-17	229	14229	54	6	5
taiwanianum	taiw2	2014-10-04	277	14277	43	2	13
taiwanianum	taiw2	2014-11-03	307	14307	34	0	9
taiwanianum	taiw2	2014-11-22	326	14326	34	0	0
taiwanianum	taiw2	2014-12-27	361	14361	28	0	6
taiwanianum	taiw2	2015-02-02	33	15033	19	0	9
taiwanianum	taiw2	2015-02-28	59	15059	21	5	2
taiwanianum	taiw2	2015-03-29	88	15088	40	19	0
taiwanianum	taiw2	2015-04-26	116	15116	46	6	0
taiwanianum	taiw2	2015-06-02	153	15153	56	10	0
taiwanianum	taiw3	2013-05-02	122	13122	20	0	0
taiwanianum	taiw3	2013-06-02	153	13153	26	6	0
taiwanianum	taiw3	2013-07-07	188	13188	28	2	0
taiwanianum	taiw3	2013-08-09	221	13221	34	6	0
taiwanianum	taiw3	2013-09-14	257	13257	34	0	0
taiwanianum	taiw3	2013-10-12	285	13285	36	2	0
taiwanianum	taiw3	2013-11-09	313	13313	38	2	0
taiwanianum	taiw3	2013-12-28	362	13362	38	0	0
taiwanianum	taiw3	2014-03-09	68	14068	28	0	10
taiwanianum	taiw3	2014-03-22	81	14081	30	2	0
taiwanianum	taiw3	2014-04-13	103	14103	30	0	0
taiwanianum	taiw3	2014-04-26	116	14116	40	10	0
taiwanianum	taiw3	2014-05-17	137	14137	42	2	0
taiwanianum	taiw3	2014-06-01	152	14152	54	12	0
taiwanianum	taiw3	2014-06-21	172	14172	58	4	0
taiwanianum	taiw3	2014-08-17	229	14229	81	23	0
taiwanianum	taiw3	2014-10-04	277	14277	72	0	9
taiwanianum	taiw3	2014-11-03	307	14307	59	0	13
taiwanianum	taiw3	2014-11-22	326	14326	59	0	0
taiwanianum	taiw3	2014-12-27	361	14361	32	0	27
taiwanianum	taiw3	2015-02-02	33	15033	19	0	13
taiwanianum	taiw3	2015-02-28	59	15059	28	9	0
taiwanianum	taiw3	2015-03-29	88	15088	51	23	0
taiwanianum	taiw3	2015-04-26	116	15116	63	12	0
taiwanianum	taiw3	2015-06-02	153	15153	68	5	0
taiwanianum	taiw4	2013-05-02	122	13122	23	0	0
taiwanianum	taiw4	2013-06-02	153	13153	29	6	0
taiwanianum	taiw4	2013-07-07	188	13188	34	5	0
taiwanianum	taiw4	2013-08-09	221	13221	38	4	0
taiwanianum	taiw4	2013-09-14	257	13257	38	0	0
taiwanianum	taiw4	2013-10-12	285	13285	38	0	0
taiwanianum	taiw4	2013-11-09	313	13313	38	0	0
taiwanianum	taiw4	2013-12-28	362	13362	38	0	0
taiwanianum	taiw4	2014-03-09	68	14068	22	0	16
taiwanianum	taiw4	2014-03-22	81	14081	24	2	0
taiwanianum	taiw4	2014-04-13	103	14103	24	0	0
taiwanianum	taiw4	2014-04-26	116	14116	33	9	0
taiwanianum	taiw4	2014-05-17	137	14137	36	3	0
taiwanianum	taiw4	2014-06-01	152	14152	36	0	0
taiwanianum	taiw4	2014-06-21	172	14172	42	6	0
taiwanianum	taiw4	2014-08-17	229	14229	41	0	1
taiwanianum	taiw4	2014-10-04	277	14277	32	0	9
taiwanianum	taiw4	2014-11-03	307	14307	25	0	7
taiwanianum	taiw4	2014-11-22	326	14326	25	0	0
taiwanianum	taiw4	2014-12-27	361	14361	0	0	25
taiwanianum	taiw4	2015-02-02	33	15033	0	0	0
taiwanianum	taiw4	2015-02-28	59	15059	0	0	0
taiwanianum	taiw4	2015-03-29	88	15088	0	0	0
taiwanianum	taiw4	2015-04-26	116	15116	0	0	0
taiwanianum	taiw4	2015-06-02	153	15153	0	0	0
urceolatum	urc1	2014-02-26	57	14057	0	0	0
urceolatum	urc1	2014-03-31	90	14090	10	10	0
urceolatum	urc1	2014-04-09	99	14099	16	6	0
urceolatum	urc1	2014-04-27	117	14117	32	16	0
urceolatum	urc1	2014-05-17	137	14137	38	6	0
urceolatum	urc1	2014-06-26	177	14177	38	0	0
urceolatum	urc1	2014-07-25	206	14206	34	0	4
urceolatum	urc1	2014-09-10	253	14253	15	0	19
urceolatum	urc1	2014-09-26	269	14269	8	0	7
urceolatum	urc1	2014-10-15	288	14288	5	0	3
urceolatum	urc1	2014-10-29	302	14302	0	0	5
urceolatum	urc1	2014-11-15	319	14319	0	0	0
urceolatum	urc1	2014-11-27	331	14331	0	0	0
urceolatum	urc2	2014-02-26	57	14057	0	0	0
urceolatum	urc2	2014-03-31	90	14090	4	4	0
urceolatum	urc2	2014-04-09	99	14099	4	0	0
urceolatum	urc2	2014-04-27	117	14117	8	4	0
urceolatum	urc2	2014-05-17	137	14137	10	2	0
urceolatum	urc2	2014-06-26	177	14177	9	0	1
urceolatum	urc2	2014-07-25	206	14206	8	0	1
urceolatum	urc2	2014-09-10	253	14253	5	0	3
urceolatum	urc2	2014-09-26	269	14269	3	0	2
urceolatum	urc2	2014-10-15	288	14288	3	0	0
urceolatum	urc2	2014-10-29	302	14302	2	0	1
urceolatum	urc2	2014-11-15	319	14319	0	0	2
urceolatum	urc2	2014-11-27	331	14331	0	0	0
urceolatum	urc3	2014-02-26	57	14057	0	0	0
urceolatum	urc3	2014-03-31	90	14090	10	10	0
urceolatum	urc3	2014-04-09	99	14099	20	10	0
urceolatum	urc3	2014-04-27	117	14117	36	16	0
urceolatum	urc3	2014-05-17	137	14137	48	12	0
urceolatum	urc3	2014-06-26	177	14177	48	0	0
urceolatum	urc3	2014-07-25	206	14206	46	0	2
urceolatum	urc3	2014-09-10	253	14253	32	0	14
urceolatum	urc3	2014-09-26	269	14269	27	0	5
urceolatum	urc3	2014-10-15	288	14288	20	0	7
urceolatum	urc3	2014-10-29	302	14302	11	0	9
urceolatum	urc3	2014-11-15	319	14319	4	0	7
urceolatum	urc3	2014-11-27	331	14331	0	0	4
vernicosum	vern1	2014-01-27	27	14027	16	0	0
vernicosum	vern1	2014-02-27	58	14058	16	0	0
vernicosum	vern1	2014-03-22	81	14081	16	0	0
vernicosum	vern1	2014-04-18	108	14108	24	8	0
vernicosum	vern1	2014-05-24	144	14144	24	0	0
vernicosum	vern1	2014-06-27	178	14178	28	4	0
vernicosum	vern1	2014-07-26	207	14207	28	0	0
vernicosum	vern1	2014-08-23	235	14235	28	0	0
vernicosum	vern1	2014-09-27	270	14270	27	0	1
vernicosum	vern1	2014-10-26	299	14299	27	0	0
vernicosum	vern1	2014-11-22	326	14326	27	0	0
vernicosum	vern1	2014-12-21	355	14355	27	0	0
vernicosum	vern1	2015-01-24	24	15024	31	4	0
vernicosum	vern1	2015-02-28	59	15059	35	4	0
vernicosum	vern2	2014-01-27	27	14027	13	0	0
vernicosum	vern2	2014-02-27	58	14058	15	2	0
vernicosum	vern2	2014-03-22	81	14081	15	0	0
vernicosum	vern2	2014-04-18	108	14108	17	3	1
vernicosum	vern2	2014-05-24	144	14144	18	1	0
vernicosum	vern2	2014-06-27	178	14178	20	2	0
vernicosum	vern2	2014-07-26	207	14207	22	2	0
vernicosum	vern2	2014-08-23	235	14235	22	0	0
vernicosum	vern2	2014-09-27	270	14270	22	0	0
vernicosum	vern2	2014-10-26	299	14299	24	2	0
vernicosum	vern2	2014-11-22	326	14326	24	0	0
vernicosum	vern2	2014-12-21	355	14355	24	0	0
vernicosum	vern2	2015-01-24	24	15024	26	2	0
vernicosum	vern2	2015-02-28	59	15059	30	5	1
vernicosum	vern3	2014-01-27	27	14027	11	0	0
vernicosum	vern3	2014-02-27	58	14058	15	4	0
vernicosum	vern3	2014-03-22	81	14081	15	0	0
vernicosum	vern3	2014-04-18	108	14108	17	2	0
vernicosum	vern3	2014-05-24	144	14144	17	0	0
vernicosum	vern3	2014-06-27	178	14178	16	0	1
vernicosum	vern3	2014-07-26	207	14207	16	0	0
vernicosum	vern3	2014-08-23	235	14235	16	0	0
vernicosum	vern3	2014-09-27	270	14270	16	0	0
vernicosum	vern3	2014-10-26	299	14299	16	0	0
vernicosum	vern3	2014-11-22	326	14326	16	0	0
vernicosum	vern3	2014-12-21	355	14355	17	1	0
vernicosum	vern3	2015-01-24	24	15024	19	2	0
vernicosum	vern3	2015-02-28	59	15059	18	0	1
vernicosum	vern4	2014-01-27	27	14027	14	0	0
vernicosum	vern4	2014-02-27	58	14058	16	2	0
vernicosum	vern4	2014-03-22	81	14081	16	0	0
vernicosum	vern4	2014-04-18	108	14108	23	7	0
vernicosum	vern4	2014-05-24	144	14144	25	2	0
vernicosum	vern4	2014-06-27	178	14178	27	2	0
vernicosum	vern4	2014-07-26	207	14207	27	0	0
vernicosum	vern4	2014-08-23	235	14235	27	0	0
vernicosum	vern4	2014-09-27	270	14270	29	2	0
vernicosum	vern4	2014-10-26	299	14299	29	0	0
vernicosum	vern4	2014-11-22	326	14326	29	0	0
vernicosum	vern4	2014-12-21	355	14355	29	0	0
vernicosum	vern4	2015-01-24	24	15024	28	2	3
vernicosum	vern4	2015-02-28	59	15059	30	2	0
vernicosum	vern5	2014-01-27	27	14027	14	0	0
vernicosum	vern5	2014-02-27	58	14058	14	0	0
vernicosum	vern5	2014-03-22	81	14081	14	0	0
vernicosum	vern5	2014-04-18	108	14108	18	4	0
vernicosum	vern5	2014-05-24	144	14144	20	2	0
vernicosum	vern5	2014-06-27	178	14178	24	4	0
vernicosum	vern5	2014-07-26	207	14207	24	0	0
vernicosum	vern5	2014-08-23	235	14235	24	0	0
vernicosum	vern5	2014-09-27	270	14270	24	0	0
vernicosum	vern5	2014-10-26	299	14299	26	2	0
vernicosum	vern5	2014-11-22	326	14326	26	0	0
vernicosum	vern5	2014-12-21	355	14355	26	0	0
vernicosum	vern5	2015-01-24	24	15024	26	0	0
vernicosum	vern5	2015-02-28	59	15059	26	0	0
vernicosum	vern6	2014-01-27	27	14027	20	0	0
vernicosum	vern6	2014-02-27	58	14058	27	7	0
vernicosum	vern6	2014-03-22	81	14081	27	0	0
vernicosum	vern6	2014-04-18	108	14108	29	2	0
vernicosum	vern6	2014-05-24	144	14144	29	0	0
vernicosum	vern6	2014-06-27	178	14178	31	2	0
vernicosum	vern6	2014-07-26	207	14207	31	0	0
vernicosum	vern6	2014-08-23	235	14235	33	2	0
vernicosum	vern6	2014-09-27	270	14270	33	0	0
vernicosum	vern6	2014-10-26	299	14299	33	0	0
vernicosum	vern6	2014-11-22	326	14326	31	0	2
vernicosum	vern6	2014-12-21	355	14355	29	0	2
vernicosum	vern6	2015-01-24	24	15024	33	4	0
vernicosum	vern6	2015-02-28	59	15059	34	1	0
vernicosum	vern7	2014-01-27	27	14027	25	0	0
vernicosum	vern7	2014-02-27	58	14058	33	8	0
vernicosum	vern7	2014-03-22	81	14081	35	2	0
vernicosum	vern7	2014-04-18	108	14108	37	2	0
vernicosum	vern7	2014-05-24	144	14144	40	5	1
vernicosum	vern7	2014-06-27	178	14178	42	2	0
vernicosum	vern7	2014-07-26	207	14207	42	0	0
vernicosum	vern7	2014-08-23	235	14235	42	0	0
vernicosum	vern7	2014-09-27	270	14270	46	4	0
vernicosum	vern7	2014-10-26	299	14299	48	2	0
vernicosum	vern7	2014-11-22	326	14326	48	0	0
vernicosum	vern7	2014-12-21	355	14355	45	0	3
vernicosum	vern7	2015-01-24	24	15024	45	0	0
vernicosum	vern7	2015-02-28	59	15059	48	4	1
